,text_id,reader_id,lang,spearman_r,spearman_p,measure,layer
0,1,du_8,du,0.11512689435741298,0.1458758379055198,Total fixation duration,First
1,1,du_8,du,-0.1169614942500117,0.13951820208785,Total fixation duration,Middle
2,1,du_8,du,-0.12802516679981368,0.10556199091735884,Total fixation duration,Last
3,1,du_8,du,0.10173682999769956,0.19908181311801715,Gaze duration,First
4,1,du_8,du,-0.12179089026915116,0.12379281657270393,Gaze duration,Middle
5,1,du_8,du,-0.12667356797791582,0.10932363801921352,Gaze duration,Last
6,1,en_99,en,0.11599091327352198,0.1428548225125669,Total fixation duration,First
7,1,en_99,en,-0.12295261099608927,0.12022274017070471,Total fixation duration,Middle
8,1,en_99,en,-0.1318064182194617,0.09557722059439741,Total fixation duration,Last
9,1,en_99,en,0.0977657004830918,0.2172775134071858,Gaze duration,First
10,1,en_99,en,-0.12425523349436395,0.11631519089706914,Gaze duration,Middle
11,1,en_99,en,-0.12642051989878078,0.1100394252186836,Gaze duration,Last
12,1,fi_9,fi,0.12111513687600647,0.12590685409255145,Total fixation duration,First
13,1,fi_9,fi,-0.1327984817115252,0.09308567129076394,Total fixation duration,Middle
14,1,fi_9,fi,-0.14118357487922706,0.07403139034300925,Total fixation duration,Last
15,1,fi_9,fi,0.1067604094778008,0.17767822645940767,Gaze duration,First
16,1,fi_9,fi,-0.12172762824936738,0.12398955463881618,Gaze duration,Middle
17,1,fi_9,fi,-0.1228864734299517,0.12042381969717127,Gaze duration,Last
18,1,ge_9,ge,0.11429721647112952,0.14882213399763586,Total fixation duration,First
19,1,ge_9,ge,-0.11792615596963424,0.13626113658464833,Total fixation duration,Middle
20,1,ge_9,ge,-0.1283758914193697,0.10460270016874507,Total fixation duration,Last
21,1,ge_9,ge,0.09792536370298403,0.21652381269477106,Gaze duration,First
22,1,ge_9,ge,-0.11931225508418015,0.1316833416352193,Gaze duration,Middle
23,1,ge_9,ge,-0.12154943175571907,0.12454502574095164,Gaze duration,Last
24,1,gr_9,gr,0.11512689435741298,0.1458758379055198,Total fixation duration,First
25,1,gr_9,gr,-0.1169614942500117,0.13951820208785,Total fixation duration,Middle
26,1,gr_9,gr,-0.12802516679981368,0.10556199091735884,Total fixation duration,Last
27,1,gr_9,gr,0.10173682999769956,0.19908181311801715,Gaze duration,First
28,1,gr_9,gr,-0.12179089026915116,0.12379281657270393,Gaze duration,Middle
29,1,gr_9,gr,-0.12667356797791582,0.10932363801921352,Gaze duration,Last
30,1,he_8,he,0.11512689435741298,0.1458758379055198,Total fixation duration,First
31,1,he_8,he,-0.1169614942500117,0.13951820208785,Total fixation duration,Middle
32,1,he_8,he,-0.12802516679981368,0.10556199091735884,Total fixation duration,Last
33,1,he_8,he,0.10173682999769956,0.19908181311801715,Gaze duration,First
34,1,he_8,he,-0.12179089026915116,0.12379281657270393,Gaze duration,Middle
35,1,he_8,he,-0.12667356797791582,0.10932363801921352,Gaze duration,Last
36,1,it_9,it,0.11630147227973316,0.14178066128745212,Total fixation duration,First
37,1,it_9,it,-0.11928341384863125,0.1317773758207285,Total fixation duration,Middle
38,1,it_9,it,-0.130578559926386,0.09873388013347117,Total fixation duration,Last
39,1,it_9,it,0.09767375321614644,0.2177124036990875,Gaze duration,First
40,1,it_9,it,-0.12120292817098842,0.12563064238657073,Gaze duration,Middle
41,1,it_9,it,-0.12280317086727559,0.12067745731582871,Gaze duration,Last
42,1,no_9,no,0.11512689435741298,0.1458758379055198,Total fixation duration,First
43,1,no_9,no,-0.1169614942500117,0.13951820208785,Total fixation duration,Middle
44,1,no_9,no,-0.12802516679981368,0.10556199091735884,Total fixation duration,Last
45,1,no_9,no,0.10173682999769956,0.19908181311801715,Gaze duration,First
46,1,no_9,no,-0.12179089026915116,0.12379281657270393,Gaze duration,Middle
47,1,no_9,no,-0.12667356797791582,0.10932363801921352,Gaze duration,Last
48,1,ru_6,ru,0.11848265936472134,0.13440879595266675,Total fixation duration,First
49,1,ru_6,ru,-0.12310654122569122,0.11975575096054973,Total fixation duration,Middle
50,1,ru_6,ru,-0.1345124040375923,0.08890310266343167,Total fixation duration,Last
51,1,ru_6,ru,0.10909535311709226,0.1683285937302815,Gaze duration,First
52,1,ru_6,ru,-0.1183833678398896,0.1347378700701077,Gaze duration,Middle
53,1,ru_6,ru,-0.12472107200368071,0.11494203573711893,Gaze duration,Last
54,1,sp_9,sp,0.11618069933287327,0.14219765802422885,Total fixation duration,First
55,1,sp_9,sp,-0.12127904301817348,0.12539154620167714,Total fixation duration,Middle
56,1,sp_9,sp,-0.1318409247757074,0.09548967901605382,Total fixation duration,Last
57,1,sp_9,sp,0.0995169082125604,0.2091125598462816,Gaze duration,First
58,1,sp_9,sp,-0.12153784219001612,0.12458121901590534,Gaze duration,Middle
59,1,sp_9,sp,-0.12432424660685532,0.11611095869709168,Gaze duration,Last
60,1,tr_52,tr,0.13145569606606805,0.09647060243885916,Total fixation duration,First
61,1,tr_52,tr,-0.1112132729564304,0.16016889915922303,Total fixation duration,Middle
62,1,tr_52,tr,-0.13497105401074197,0.08780965769606293,Total fixation duration,Last
63,1,tr_52,tr,0.0936249810393768,0.23748036307846257,Gaze duration,First
64,1,tr_52,tr,-0.09745089821351884,0.2187690297906798,Gaze duration,Middle
65,1,tr_52,tr,-0.10292594240710506,0.19385428872280003,Gaze duration,Last
66,2,du_7,du,-0.07342730906795707,0.4724258839201394,Total fixation duration,First
67,2,du_7,du,0.011278363266581232,0.9122340644582567,Total fixation duration,Middle
68,2,du_7,du,0.044418517172567236,0.6640753463039344,Total fixation duration,Last
69,2,du_7,du,-0.11231821688375442,0.27084623639196886,Gaze duration,First
70,2,du_7,du,-0.0033089149436719384,0.9742037940287908,Gaze duration,Middle
71,2,du_7,du,0.08812934733406014,0.38817989253424345,Gaze duration,Last
72,2,en_99,en,-0.09482368392530395,0.35301485440947133,Total fixation duration,First
73,2,en_99,en,-0.0039974752787713015,0.9688382531969176,Total fixation duration,Middle
74,2,en_99,en,0.07048180096780979,0.49042044412944674,Total fixation duration,Last
75,2,en_99,en,-0.11762268168748287,0.24871576707518311,Gaze duration,First
76,2,en_99,en,-0.009697224719316028,0.9244989963295434,Gaze duration,Middle
77,2,en_99,en,0.10262736772309673,0.31461673909975835,Gaze duration,Last
78,2,fi_9,fi,-0.08542611046292929,0.4029551337816797,Total fixation duration,First
79,2,fi_9,fi,-0.024769045387602086,0.808708799997278,Total fixation duration,Middle
80,2,fi_9,fi,0.08322016716714802,0.41525446774320673,Total fixation duration,Last
81,2,fi_9,fi,-0.11375308020217378,0.2647329859864878,Gaze duration,First
82,2,fi_9,fi,-0.04183017370286191,0.6825664034602099,Gaze duration,Middle
83,2,fi_9,fi,0.1255160234245149,0.21814359531731461,Gaze duration,Last
84,2,ge_9,ge,-0.09756517414838474,0.33920554301044414,Total fixation duration,First
85,2,ge_9,ge,-0.0009117048881408231,0.9928912482023786,Total fixation duration,Middle
86,2,ge_9,ge,0.07285350878870761,0.47590299483162934,Total fixation duration,Last
87,2,ge_9,ge,-0.11442215124100248,0.2619146502292191,Gaze duration,First
88,2,ge_9,ge,-0.00807783282010086,0.9370789748473058,Gaze duration,Middle
89,2,ge_9,ge,0.09626456018208594,0.34571385994367976,Gaze duration,Last
90,2,gr_77,gr,-0.09241372275245618,0.36543897130542946,Total fixation duration,First
91,2,gr_77,gr,-0.00522158254117017,0.9593030941070961,Total fixation duration,Middle
92,2,gr_77,gr,0.07074957443145954,0.4887697280359359,Total fixation duration,Last
93,2,gr_77,gr,-0.10558562694056066,0.3007955108554774,Gaze duration,First
94,2,gr_77,gr,0.0016895230444567704,0.9868268565373527,Gaze duration,Middle
95,2,gr_77,gr,0.09291101632780571,0.36285350886484036,Gaze duration,Last
96,2,he_8,he,-0.08117998839648323,0.42682151251325817,Total fixation duration,First
97,2,he_8,he,0.0004144113127912832,0.9967687157986707,Total fixation duration,Middle
98,2,he_8,he,0.060306409349119204,0.5552708542711349,Total fixation duration,Last
99,2,he_8,he,-0.10577689370031047,0.29991581733808687,Gaze duration,First
100,2,he_8,he,0.0011922294691072304,0.9907040259118858,Gaze duration,Middle
101,2,he_8,he,0.09308953197023888,0.36192815031247194,Gaze duration,Last
102,2,it_9,it,-0.07004826297904353,0.49309927493960704,Total fixation duration,First
103,2,it_9,it,-0.018049206561724967,0.8599798315712359,Total fixation duration,Middle
104,2,it_9,it,0.05004175990921204,0.6246018613979716,Total fixation duration,Last
105,2,it_9,it,-0.09488743951188722,0.352689786106819,Gaze duration,First
106,2,it_9,it,-0.03328679175512753,0.744889971043574,Gaze duration,Middle
107,2,it_9,it,0.09229896269660628,0.3660372202286484,Gaze duration,Last
108,2,no_9,no,-0.07091533895657606,0.48774933501741613,Total fixation duration,First
109,2,no_9,no,0.017386148461258917,0.8650741603561884,Total fixation duration,Middle
110,2,no_9,no,0.043933974714534356,0.6675220406780671,Total fixation duration,Last
111,2,no_9,no,-0.10830161492900814,0.28846221384211274,Gaze duration,First
112,2,no_9,no,-0.002314327792972859,0.9819559861174041,Gaze duration,Middle
113,2,no_9,no,0.08439326996028025,0.40868681435846843,Gaze duration,Last
114,2,ru_9,ru,-0.09482368392530395,0.35301485440947133,Total fixation duration,First
115,2,ru_9,ru,-0.0039974752787713015,0.9688382531969176,Total fixation duration,Middle
116,2,ru_9,ru,0.07048180096780979,0.49042044412944674,Total fixation duration,Last
117,2,ru_9,ru,-0.11762268168748287,0.24871576707518311,Gaze duration,First
118,2,ru_9,ru,-0.009697224719316028,0.9244989963295434,Gaze duration,Middle
119,2,ru_9,ru,0.10262736772309673,0.31461673909975835,Gaze duration,Last
120,2,sp_9,sp,-0.09756517414838474,0.33920554301044414,Total fixation duration,First
121,2,sp_9,sp,-0.0009117048881408231,0.9928912482023786,Total fixation duration,Middle
122,2,sp_9,sp,0.07285350878870761,0.47590299483162934,Total fixation duration,Last
123,2,sp_9,sp,-0.11442215124100248,0.2619146502292191,Gaze duration,First
124,2,sp_9,sp,-0.00807783282010086,0.9370789748473058,Gaze duration,Middle
125,2,sp_9,sp,0.09626456018208594,0.34571385994367976,Gaze duration,Last
126,2,tr_49,tr,-0.05634081186363954,0.5816149182484818,Total fixation duration,First
127,2,tr_49,tr,-0.04656070488176526,0.6489218154925761,Total fixation duration,Middle
128,2,tr_49,tr,0.0586997685672207,0.5658746603746223,Total fixation duration,Last
129,2,tr_49,tr,-0.10374946604696235,0.30932658872494223,Gaze duration,First
130,2,tr_49,tr,-0.03431963225777658,0.7372579547827176,Gaze duration,Middle
131,2,tr_49,tr,0.09305127861828891,0.3621263187958329,Gaze duration,Last
132,3,du_8,du,-0.06440173200885597,0.5098721667521623,Total fixation duration,First
133,3,du_8,du,0.05154881561159114,0.5979763284364301,Total fixation duration,Middle
134,3,du_8,du,-0.08799153588432375,0.3674551015929155,Total fixation duration,Last
135,3,du_8,du,-0.04303092495684097,0.6598710664253067,Gaze duration,First
136,3,du_8,du,0.0406895724093885,0.6773185545559366,Gaze duration,Middle
137,3,du_8,du,-0.0472580949326809,0.628833007237958,Gaze duration,Last
138,3,en_99,en,-0.0653128000156743,0.5038912236505768,Total fixation duration,First
139,3,en_99,en,0.0522149728638884,0.5932470816578774,Total fixation duration,Middle
140,3,en_99,en,-0.07730363055702502,0.4286942009878161,Total fixation duration,Last
141,3,en_99,en,-0.05287133368600482,0.5886039688077485,Gaze duration,First
142,3,en_99,en,0.06714473245949176,0.49197640897948547,Gaze duration,Middle
143,3,en_99,en,-0.044485589451203976,0.6491214519149612,Gaze duration,Last
144,3,fi_9,fi,-0.04857070083661514,0.6193220214394337,Total fixation duration,First
145,3,fi_9,fi,0.05081408334802798,0.6032118880167743,Total fixation duration,Middle
146,3,fi_9,fi,-0.09613236936460354,0.3246217187383911,Total fixation duration,Last
147,3,fi_9,fi,-0.05232273359587766,0.5924836459260132,Gaze duration,First
148,3,fi_9,fi,0.08210388134563765,0.4004966893225731,Gaze duration,Middle
149,3,fi_9,fi,-0.03924449930445346,0.6881736031007851,Gaze duration,Last
150,3,ge_9,ge,-0.07887105938595976,0.41936405172597546,Total fixation duration,First
151,3,ge_9,ge,0.06050275279688081,0.5358755278011027,Total fixation duration,Middle
152,3,ge_9,ge,-0.07803836282058818,0.42430595945597127,Total fixation duration,Last
153,3,ge_9,ge,-0.06712040576933317,0.4921336465989651,Gaze duration,First
154,3,ge_9,ge,0.06135029426117623,0.5301675509785657,Gaze duration,Middle
155,3,ge_9,ge,-0.03517416870974104,0.7190847841496526,Gaze duration,Last
156,3,gr_9,gr,-0.07439409079331491,0.446325047816889,Total fixation duration,First
157,3,gr_9,gr,0.04454436803228903,0.6486885840030074,Total fixation duration,Middle
158,3,gr_9,gr,-0.0818589705911166,0.4019081835559968,Total fixation duration,Last
159,3,gr_9,gr,-0.05470326612982229,0.5757331859028055,Gaze duration,First
160,3,gr_9,gr,0.03277885538509767,0.7374933126544387,Gaze duration,Middle
161,3,gr_9,gr,-0.04546523246928819,0.6419223339101333,Gaze duration,Last
162,3,he_8,he,-0.07100452595074355,0.46736824648678976,Total fixation duration,First
163,3,he_8,he,0.05014792609573072,0.6079762821181909,Total fixation duration,Middle
164,3,he_8,he,-0.08164344912713807,0.40315272838392935,Total fixation duration,Last
165,3,he_8,he,-0.04454937535372438,0.6486517135804232,Gaze duration,First
166,3,he_8,he,0.04059650609474081,0.6780156896527856,Gaze duration,Middle
167,3,he_8,he,-0.04657724136762673,0.6337905395219663,Gaze duration,Last
168,3,it_9,it,-0.04277121416955662,0.6617976492400035,Total fixation duration,First
169,3,it_9,it,0.05763239875389409,0.5554303863542172,Total fixation duration,Middle
170,3,it_9,it,-0.09208644369991575,0.3454928235786795,Total fixation duration,Last
171,3,it_9,it,-0.03403279844824546,0.7278371969078958,Gaze duration,First
172,3,it_9,it,0.0784400164580027,0.4219180386111713,Gaze duration,Middle
173,3,it_9,it,-0.05055937616332609,0.6050316137804645,Gaze duration,Last
174,3,no_8,no,-0.03809831697329494,0.6968288444024412,Total fixation duration,First
175,3,no_8,no,0.03767707047551872,0.7000197027304407,Total fixation duration,Middle
176,3,no_8,no,-0.11706734066106311,0.22980364360673888,Total fixation duration,Last
177,3,no_8,no,-0.024157996825956624,0.8049134936309139,Gaze duration,First
178,3,no_8,no,0.04265365700738651,0.6626704371796471,Gaze duration,Middle
179,3,no_8,no,-0.05247947647877114,0.5913739875329178,Gaze duration,Last
180,3,ru_9,ru,-0.08218225278708438,0.40004563199990795,Total fixation duration,First
181,3,ru_9,ru,0.051039401242187345,0.6016041563626119,Total fixation duration,Middle
182,3,ru_9,ru,-0.07207233684045533,0.460681178685296,Total fixation duration,Last
183,3,ru_9,ru,-0.061227838584008216,0.5309903736856552,Gaze duration,First
184,3,ru_9,ru,0.05337108233690828,0.585079866389834,Gaze duration,Middle
185,3,ru_9,ru,-0.04320726113196292,0.6585642369444029,Gaze duration,Last
186,3,sp_9,sp,-0.06440173200885597,0.5098721667521623,Total fixation duration,First
187,3,sp_9,sp,0.05154881561159114,0.5979763284364301,Total fixation duration,Middle
188,3,sp_9,sp,-0.08799153588432375,0.3674551015929155,Total fixation duration,Last
189,3,sp_9,sp,-0.04303092495684097,0.6598710664253067,Gaze duration,First
190,3,sp_9,sp,0.0406895724093885,0.6773185545559366,Gaze duration,Middle
191,3,sp_9,sp,-0.0472580949326809,0.628833007237958,Gaze duration,Last
192,3,tr_48,tr,-0.01882873880757852,0.8473541590311165,Total fixation duration,First
193,3,tr_48,tr,0.034640177119457674,0.7231751731559326,Total fixation duration,Middle
194,3,tr_48,tr,-0.14698563843335488,0.1308415855466045,Total fixation duration,Last
195,3,tr_48,tr,-0.00787632986539705,0.9358255330257547,Gaze duration,First
196,3,tr_48,tr,0.030045651364642725,0.7586808236761674,Gaze duration,Middle
197,3,tr_48,tr,-0.06857501126589471,0.48277856303804323,Gaze duration,Last
198,4,du_8,du,0.0883356978652154,0.295846205776077,Total fixation duration,First
199,4,du_8,du,0.0794797051914223,0.3471010097600794,Total fixation duration,Middle
200,4,du_8,du,0.07906477699705151,0.34963203385870967,Total fixation duration,Last
201,4,du_8,du,0.03033795691871808,0.7200397579898288,Gaze duration,First
202,4,du_8,du,0.03220303819644545,0.7036111009649724,Gaze duration,Middle
203,4,du_8,du,0.04153682697284736,0.6235640476999316,Gaze duration,Last
204,4,en_99,en,0.06459258452066365,0.4450435022949054,Total fixation duration,First
205,4,en_99,en,0.10193612201403632,0.22738599907779752,Total fixation duration,Middle
206,4,en_99,en,0.09815985632587372,0.24516234242741805,Total fixation duration,Last
207,4,en_99,en,0.02896324532524713,0.7322318793195575,Gaze duration,First
208,4,en_99,en,0.04497360595652475,0.5951038288884334,Gaze duration,Middle
209,4,en_99,en,0.04875406283856988,0.5644938652245782,Gaze duration,Last
210,4,fi_9,fi,0.03360708814709414,0.6913326519520816,Total fixation duration,First
211,4,fi_9,fi,0.11922060558560409,0.15760691563991752,Total fixation duration,Middle
212,4,fi_9,fi,0.11142079377020941,0.18679793121944402,Total fixation duration,Last
213,4,fi_9,fi,0.018686437925275204,0.8253059960902212,Gaze duration,First
214,4,fi_9,fi,0.0739096085215354,0.38203849377817356,Gaze duration,Middle
215,4,fi_9,fi,0.07469755297145168,0.3769706797680865,Gaze duration,Last
216,4,ge_9,ge,0.06459258452066365,0.4450435022949054,Total fixation duration,First
217,4,ge_9,ge,0.10193612201403632,0.22738599907779752,Total fixation duration,Middle
218,4,ge_9,ge,0.09815985632587372,0.24516234242741805,Total fixation duration,Last
219,4,ge_9,ge,0.02896324532524713,0.7322318793195575,Gaze duration,First
220,4,ge_9,ge,0.04497360595652475,0.5951038288884334,Gaze duration,Middle
221,4,ge_9,ge,0.04875406283856988,0.5644938652245782,Gaze duration,Last
222,4,gr_9,gr,0.07780741883229148,0.3573723385935502,Total fixation duration,First
223,4,gr_9,gr,0.08765253326236246,0.2996117078288812,Total fixation duration,Middle
224,4,gr_9,gr,0.0844211227789292,0.31784962484602974,Total fixation duration,Last
225,4,gr_9,gr,0.02651558809784762,0.7541043849998276,Gaze duration,First
226,4,gr_9,gr,0.03185936029807771,0.7066284027621916,Gaze duration,Middle
227,4,gr_9,gr,0.03855688812236611,0.6487015120288345,Gaze duration,Last
228,4,he_8,he,0.0883356978652154,0.295846205776077,Total fixation duration,First
229,4,he_8,he,0.0794797051914223,0.3471010097600794,Total fixation duration,Middle
230,4,he_8,he,0.07906477699705151,0.34963203385870967,Total fixation duration,Last
231,4,he_8,he,0.03033795691871808,0.7200397579898288,Gaze duration,First
232,4,he_8,he,0.03220303819644545,0.7036111009649724,Gaze duration,Middle
233,4,he_8,he,0.04153682697284736,0.6235640476999316,Gaze duration,Last
234,4,it_9,it,0.06459258452066365,0.4450435022949054,Total fixation duration,First
235,4,it_9,it,0.10193612201403632,0.22738599907779752,Total fixation duration,Middle
236,4,it_9,it,0.09815985632587372,0.24516234242741805,Total fixation duration,Last
237,4,it_9,it,0.02896324532524713,0.7322318793195575,Gaze duration,First
238,4,it_9,it,0.04497360595652475,0.5951038288884334,Gaze duration,Middle
239,4,it_9,it,0.04875406283856988,0.5644938652245782,Gaze duration,Last
240,4,no_9,no,0.07906058580316896,0.3496576587315088,Total fixation duration,First
241,4,no_9,no,0.08957629125444529,0.28908869720454816,Total fixation duration,Middle
242,4,no_9,no,0.08820157966097432,0.29658296202208073,Total fixation duration,Last
243,4,no_9,no,0.02387513595185157,0.7779200162400708,Gaze duration,First
244,4,no_9,no,0.035970921496842986,0.6708425414642691,Gaze duration,Middle
245,4,no_9,no,0.0460968459170437,0.5859310596706173,Gaze duration,Last
246,4,ru_9,ru,0.07869603439301623,0.3518910292990356,Total fixation duration,First
247,4,ru_9,ru,0.08454694718361357,0.3171262884582356,Total fixation duration,Middle
248,4,ru_9,ru,0.0860536829631406,0.3085474342940139,Total fixation duration,Last
249,4,ru_9,ru,0.020626982305820014,0.8075001581794715,Gaze duration,First
250,4,ru_9,ru,0.03572996528641991,0.672920454906622,Gaze duration,Middle
251,4,ru_9,ru,0.04557928123047701,0.5901496116461902,Gaze duration,Last
252,4,sp_9,sp,0.06459258452066365,0.4450435022949054,Total fixation duration,First
253,4,sp_9,sp,0.10193612201403632,0.22738599907779752,Total fixation duration,Middle
254,4,sp_9,sp,0.09815985632587372,0.24516234242741805,Total fixation duration,Last
255,4,sp_9,sp,0.02896324532524713,0.7322318793195575,Gaze duration,First
256,4,sp_9,sp,0.04497360595652475,0.5951038288884334,Gaze duration,Middle
257,4,sp_9,sp,0.04875406283856988,0.5644938652245782,Gaze duration,Last
258,4,tr_49,tr,0.10746430674509788,0.2030336064709757,Total fixation duration,First
259,4,tr_49,tr,0.07028003461926147,0.40591185698763477,Total fixation duration,Middle
260,4,tr_49,tr,0.06585413387930619,0.4361846003905121,Total fixation duration,Last
261,4,tr_49,tr,0.04621000815187211,0.5850105474676023,Gaze duration,First
262,4,tr_49,tr,0.05203576764859354,0.5385455145698328,Gaze duration,Middle
263,4,tr_49,tr,0.05605093138806055,0.5076242440867109,Gaze duration,Last
264,5,du_6,du,0.2687670438487993,0.00019972696171242463,Total fixation duration,First
265,5,du_6,du,-0.2313448995995728,0.0014439857366020904,Total fixation duration,Middle
